timestamp,open,high,low,close,volume
1759590300000,122034.43,122114.29,122000.97,122056.99,17.56365
1759590600000,122034.66,122048.16,121935.75,121935.75,23.2529
1759590900000,121902.7,121973.26,121804.0,121947.55,57.44293
1759591200000,121917.62,121917.62,121760.47,121760.48,133.42422
1759591500000,121811.21,121843.81,121698.88,121698.96,35.6358
1759591800000,121733.94,121859.28,121711.0,121714.71,93.97524
1759592100000,121731.87,121840.0,121712.26,121797.55,48.9345
1759592400000,121813.83,121905.67,121813.83,121894.35,33.13827
1759592700000,121894.35,121994.81,121894.35,121977.51,30.20919
1759593000000,121982.71,122012.09,121910.52,121910.53,18.47293
1759593300000,121885.64,121885.65,121731.29,121775.03,58.90705
1759593600000,121791.31,121943.79,121791.31,121935.01,54.59592
1759593900000,121919.26,121964.95,121910.39,121910.39,19.89105
1759594200000,121859.61,121910.0,121654.08,121654.09,85.35053
1759594500000,121690.56,121741.98,121620.0,121686.12,41.31579
1759594800000,121686.11,121686.12,121595.67,121639.52,42.37463
1759595100000,121611.0,121741.0,121611.0,121640.16,67.78411
1759595400000,121710.78,121850.3,121710.78,121850.29,36.52699
1759595700000,121862.35,121900.0,121774.0,121825.05,26.14981
1759596000000,121836.28,121841.77,121734.2,121832.99,37.4235
1759596300000,121833.0,121834.0,121654.08,121654.08,92.03457
1759596600000,121653.36,121684.02,121628.96,121684.02,48.01512
1759596900000,121694.08,121710.0,121615.77,121709.99,62.66036
1759597200000,121720.0,121804.3,121660.57,121799.11,42.91581
1759597500000,121780.0,121846.0,121780.0,121846.0,18.61172
1759597800000,121832.22,121832.22,121779.82,121779.83,16.18677
1759598100000,121779.82,121807.55,121734.69,121748.31,14.11486
1759598400000,121756.99,121784.93,121742.95,121763.01,15.55232
1759598700000,121763.01,121862.34,121763.0,121846.53,11.80641
1759599000000,121846.53,121910.24,121811.1,121843.72,44.46376
1759599300000,121825.37,121825.38,121760.47,121760.47,20.21285
1759599600000,121752.5,121784.45,121678.33,121718.9,46.04098
1759599900000,121718.9,121734.48,121683.09,121683.1,17.52346
1759600200000,121685.21,121701.43,121669.22,121693.33,14.3319
1759600500000,121693.33,121736.54,121693.32,121736.54,10.94964
1759600800000,121747.36,121821.98,121733.21,121819.26,24.77812
1759601100000,121791.82,121829.69,121791.81,121798.1,7.16308
1759601400000,121798.09,121816.49,121700.01,121700.01,42.68397
1759601700000,121704.13,121760.48,121700.19,121718.29,22.04805
1759602000000,121711.01,121747.04,121701.43,121728.21,21.61316
1759602300000,121737.56,121737.57,121732.1,121732.1,9.71541
1759602600000,121732.11,121732.11,121681.46,121693.33,19.79164
1759602900000,121693.32,121693.33,121596.39,121641.99,34.89159
1759603200000,121641.99,121674.35,121631.5,121674.34,9.65538
1759603500000,121677.82,121677.83,121623.74,121629.03,15.74859
